Product Title,Brand,Type,Variant Name,Color HEX,Color RGB,Season 1 Name,Season 1 Percent,S1 Closest Color,Season 2 Name,Season 2 Percent,S2 Closest Color,Product URL
PIXY Two Way Cake Perfect Fit,pixy,face,Ivory,#DB9C77,"(219, 156, 119)",'autumn warm',77.37367770034322,"(217.0, 159.0, '113')",'autumn soft',22.626322299656778,"(224.0, 134.0, '127')",https://www.pixy.co.id/product/pixy-two-way-cake-perfect-fit
PIXY Two Way Cake Perfect Fit,pixy,face,Natural Beige,#DFB18A,"(223, 177, 138)",'autumn warm',51.254405242919,"(217.0, 159.0, '113')",'spring light',48.745594757081,"(255.0, 176.0, '146')",https://www.pixy.co.id/product/pixy-two-way-cake-perfect-fit
PIXY Two Way Cake Perfect Fit,pixy,face,Natural White,#F5DCBE,"(245, 220, 190)",'summer soft',53.780501128342785,"(255.0, 246.0, '183')",'spring light',46.219498871657215,"(255.0, 241.0, '166')",https://www.pixy.co.id/product/pixy-two-way-cake-perfect-fit
PIXY Two Way Cake Perfect Fit,pixy,face,Tropical Beige,#C49C78,"(196, 156, 120)",'autumn warm',61.29065183915843,"(217.0, 159.0, '113')",'summer soft',38.70934816084157,"(197.0, 121.0, '125')",https://www.pixy.co.id/product/pixy-two-way-cake-perfect-fit
PIXY Two Way Cake Perfect Fit,pixy,face,Golden Beige,#E6B07D,"(230, 176, 125)",'autumn warm',57.0944464201679,"(217.0, 159.0, '113')",'spring light',42.9055535798321,"(255.0, 176.0, '146')",https://www.pixy.co.id/product/pixy-two-way-cake-perfect-fit
PIXY Two Way Cake Perfect Fit,pixy,face,White Cream,#E7C1A0,"(231, 193, 160)",'autumn soft',57.81224773995197,"(222.0, 193.0, '182')",'spring light',42.18775226004803,"(255.0, 176.0, '146')",https://www.pixy.co.id/product/pixy-two-way-cake-perfect-fit
PIXY Two Way Cake Perfect Fit,pixy,face,Yellow Beige,#EABE8A,"(234, 190, 138)",'spring light',60.31309675694493,"(255.0, 176.0, '146')",'spring clear',39.68690324305507,"(253.0, 167.0, '165')",https://www.pixy.co.id/product/pixy-two-way-cake-perfect-fit
PIXY Two Way Cake Perfect Fit,pixy,face,Cream Beige,#D29C6D,"(210, 156, 109)",'autumn warm',78.64807247079109,"(217.0, 159.0, '113')",'autumn soft',21.351927529208904,"(224.0, 134.0, '127')",https://www.pixy.co.id/product/pixy-two-way-cake-perfect-fit
PIXY Eyeshadow,pixy,eye,Romantic Poem,#F2C6CE,"(242, 198, 206)",'spring clear',62.44677382342434,"(255.0, 191.0, '218')",'autumn soft',37.55322617657566,"(222.0, 193.0, '182')",https://www.pixy.co.id/product/pixy-eyeshadow
PIXY Eyeshadow,pixy,eye,Sorrel Brown,#DA9189,"(218, 145, 137)",'autumn soft',63.427512813427754,"(224.0, 134.0, '127')",'autumn warm',36.57248718657223,"(217.0, 159.0, '113')",https://www.pixy.co.id/product/pixy-eyeshadow
PIXY Eyeshadow,pixy,eye,Bronze Delight,#E3B9B3,"(227, 185, 179)",'autumn soft',75.55294664212708,"(222.0, 193.0, '182')",'spring light',24.447053357872928,"(253.0, 171.0, '187')",https://www.pixy.co.id/product/pixy-eyeshadow
PIXY 3-Shades Eye Shadow,pixy,eye,Chic Terracota,#E1B6A5,"(225, 182, 165)",'autumn soft',60.81213082689463,"(222.0, 193.0, '182')",'spring clear',39.18786917310538,"(253.0, 167.0, '165')",https://www.pixy.co.id/product/pixy-3-shades-eye-shadow
PIXY 3-Shades Eye Shadow,pixy,eye,Green Rhythm,#F3BE9A,"(243, 190, 154)",'spring light',57.67215093037128,"(255.0, 176.0, '146')",'spring clear',42.32784906962873,"(253.0, 167.0, '165')",https://www.pixy.co.id/product/pixy-3-shades-eye-shadow
PIXY 3-Shades Eye Shadow,pixy,eye,Pinkish Glam,#D6D1CA,"(214, 209, 202)",'autumn soft',52.420969941659955,"(222.0, 193.0, '182')",'summer light',47.57903005834005,"(206.0, 218.0, '229')",https://www.pixy.co.id/product/pixy-3-shades-eye-shadow
PIXY Line & Shadow,pixy,face,Green,#153E35,"(21, 62, 53)",'autumn warm',62.65986599369718,"(0.0, 65.0, '52')",'winter deep',37.34013400630282,"(0.0, 72.0, '80')",https://www.pixy.co.id/product/pixy-line-shadow
PIXY Line & Shadow,pixy,face,White,#FFFFFF,"(255, 255, 255)",'winter cool',100.0,"(255.0, 255.0, '255')",'winter cool',0.0,"(255.0, 233.0, '242')",https://www.pixy.co.id/product/pixy-line-shadow
PIXY Line & Shadow,pixy,face,Blue,#33647E,"(51, 100, 126)",'autumn soft',66.67353987335373,"(49.0, 100.0, '146')",'autumn deep',33.326460126646275,"(22.0, 74.0, '116')",https://www.pixy.co.id/product/pixy-line-shadow
PIXY Line & Shadow,pixy,face,Black,#222222,"(34, 34, 34)",'winter clear',95.05604407181927,"(33.0, 33.0, '33')",'autumn deep',4.943955928180732,"(44.0, 19.0, '6')",https://www.pixy.co.id/product/pixy-line-shadow
PIXY Line & Shadow,pixy,face,Platinum,#8C9091,"(140, 144, 145)",'autumn soft',55.26984986291379,"(149.0, 121.0, '168')",'summer soft',44.7301501370862,"(159.0, 107.0, '148')",https://www.pixy.co.id/product/pixy-line-shadow
